"student_id","predicted_bully_level"
7900,1.08198334178113
2153,1.22026544183706
3570,1.37686941202048
8429,1.27515136823762
6156,1.86245518610876
6792,1.54245277556324
373,1.12336792741735
2603,1.63608863696948
6181,2.50736719261342
72,1.12182220586645
2793,1.60282683421175
1604,1.38013953895819
2587,2.0268528544576
7713,1.41765796331874
925,1.16664944971939
4777,1.13293560978647
6889,1.39441101646393
4141,1.38644720740736
2154,1.58723643720508
2426,1.48712970410518
4688,1.05852205600795
1299,1.08383465764161
4867,1.26370497893177
8003,1.34193694520234
3133,1.45888971152599
8585,1.40261152724185
2050,1.31091469926653
4508,1.25582150482127
751,1.17681766997248
6961,1.75004738621912
5677,1.93782766305277
2699,1.35780236391589
8024,1.44337512118038
3568,1.1420990917526
1261,1.22577570184448
4114,1.66601282723653
3180,1.21010681662781
7147,1.14865245530612
4160,1.25477938382513
2478,1.38755707295421
3223,2.31720303334034
1937,2.02802702316874
2271,1.94193910602544
8641,1.5660001882155
3416,1.60513784762316
4983,2.18850967478443
4210,1.1736233540576
4920,1.37423152272452
2934,1.68426248943638
7973,1.23989270286568
7319,1.57272608290609
83,1.60656937144567
1931,1.6294150170947
6725,1.10491213121206
7244,1.31905633878192
2693,1.35170024835645
5687,1.16340872742315
5797,1.10965623253815
5068,1.28853187210911
1422,1.06480524088373
6842,1.10482842970308
6848,1.71187899746887
5080,1.10531186699114
572,1.39253645067824
7667,1.22058377396099
7052,1.13826660131385
1384,1.38953903506047
8291,1.4981546991899
7258,1.68072276163204
2446,1.41035840958737
3673,1.09393107264174
646,1.16999442604971
7656,1.13122058912008
5043,1.4216008383127
303,1.40935022903226
286,1.58718587159529
6470,1.39548138211598
1133,2.22542492477994
193,1.52930678895546
7182,1.33893321971737
2342,1.39274756329611
1256,1.30367344741234
2391,1.4780011746285
8257,1.25746220036905
1588,1.2310997112765
5616,1.507218808581
6572,1.23495611015037
1215,1.18670590170358
5304,1.39818630080925
4985,1.36880672607927
2527,1.17301008358791
1899,1.03493802776012
7072,1.45739849605483
5135,1.19549182078797
6145,2.0107857464789
2830,1.3640052276749
1357,1.96884051941461
6073,1.72456033459827
7211,1.22687281398989
4561,1.33666761769397
517,1.1585767867248
417,1.52419072284159
8071,1.19780684205471
1940,1.50828039731278
4731,1.10979111351267
4599,1.25930257329171
6037,1.84851985242529
762,1.21098252042634
5290,1.36273336615538
96,1.15500262898427
8086,1.37243953137783
1205,1.07685037089623
1431,1.49472643992989
1576,1.29822684239778
4981,1.15554948045255
623,1.20336998784724
3634,1.06794774241914
2289,1.19843405693707
3304,1.36974817403046
6834,1.15133271161482
6579,2.67938322199109
1309,1.48654894769946
6980,1.244422879281
5379,1.2203613099951
6469,1.48627315210465
4770,1.08084307363506
5650,1.31255193760853
4312,2.23100722628613
5535,1.76345104042055
5199,1.94739929513666
3307,1.60413775802131
3550,1.21224095916036
2501,1.85626876851993
7541,1.52557561905652
7787,1.12832076154168
1271,1.43504174821353
1161,1.04963839579892
1746,1.16481521570307
3686,1.491346609039
3254,1.33366108719583
8290,1.88082204966775
198,1.42566453786596
3083,1.45963351968116
4439,1.99644268264766
4156,1.38887217938407
3609,1.58394651321896
499,1.14959617148814
2276,1.469964461118
2743,2.02296955801239
350,1.38700247806742
5709,1.54054410356545
3187,1.56367838608635
491,1.14992837132721
7115,1.25281478781156
4438,1.35071082961931
1813,1.1031236922013
1654,1.34058184902049
3293,1.43006218106109
7045,1.39117501172901
2612,1.15296550055156
3899,1.53201303027313
1234,1.23681541231651
3279,1.32235058659595
3453,1.11005322258859
6291,1.16246761301488
7311,1.10649305717702
4558,1.07956510385516
4350,1.21758238588995
5541,2.30388836320727
2991,1.56051190863154
6581,1.18195711165484
7107,1.19381650925722
555,2.40559156938027
8191,1.69734993024056
6808,1.31656241491152
7289,1.62505530901799
5350,1.27767494624444
1580,1.76461598043153
3740,1.36710180041475
2164,1.26012601190356
3253,2.09175490194069
5046,1.50314232270282
8193,1.20432381086242
969,1.11702104452067
1983,1.39932014668371
3573,1.54324674024446
7676,1.61542417663287
3011,2.77014502206438
2895,1.95552423711826
3590,1.14774779004743
6542,1.42631715897155
7108,1.5154814712865
3486,1.26056571852855
2568,2.07629852542528
5601,1.03765560833969
5450,1.53649068476791
5991,1.28098395956501
8418,1.31191687307217
7338,1.30148569609936
1453,1.23688892958499
4816,1.25628022433124
4973,1.34416916552287
4388,1.56785243424243
7262,1.05388501992646
7735,1.40768895431396
6445,1.59529824016385
2245,1.50071925418446
6849,1.30555729015854
7075,1.22347482140528
2948,1.99401930493937
3589,1.28990211095331
3403,1.3078964316076
984,2.50284328056518
7242,1.46994100332234
3289,1.44111824109393
5323,1.5388538581901
2128,1.32912252968415
631,1.17484354813407
6732,1.95360468722003
3516,1.33172289808492
5863,1.29319237035513
7610,1.23545285016116
7190,1.26042001630771
899,1.21082115351813
65,1.48645555993549
8471,1.29016199819759
7325,1.19769272632034
6692,1.25923541316845
4168,1.76654272265045
51,1.37260782428975
6366,1.1021864745809
5155,1.6561673951523
5716,1.31584740112483
1291,1.34845201654493
6009,1.24000068885811
5179,1.45045472127822
4242,1.283113809482
7975,1.20288792146738
5551,1.45678812103515
3782,1.15230283666937
455,1.23688702736464
742,1.3374907928477
3300,1.41856562084181
7114,1.44698732690831
2430,1.42032955302425
5275,1.5991928986774
6119,1.30482573047007
4889,1.44204193980773
6583,1.61085404949826
8194,1.06642154127646
3252,1.35963493830899
4629,1.19170840709997
6032,1.2459129323561
5012,1.39830745556251
6066,1.65544500308581
1437,1.34864961470415
4784,1.03984758783032
8080,1.63977015428046
891,1.51668916318048
5583,1.63751303189101
7625,1.27250671472238
1856,1.1179013093046
7402,1.41968417562742
4921,1.41295053071559
1274,1.20178215455741
1683,1.17432629028556
6611,1.66868798366844
1226,1.19604710828536
3825,1.05006710218846
5487,2.50512613324375
1671,1.38215937459679
1103,1.16797884711745
4076,1.23723794956763
4916,1.27808948598202
8559,1.33870503869828
7396,1.14495386747976
7368,1.13255794087528
3530,1.16938935292129
7442,1.22310363996355
8197,1.46490390876783
3406,1.14904238188983
460,1.60211089866834
6228,1.35212036468091
7846,1.80832844943078
2416,1.50690363815639
1652,1.28989011517631
8160,1.20098798919174
4659,1.97899455110885
4428,2.35034839935249
7251,1.30182772723252
4626,1.28064401859689
2734,1.14832248690989
5362,3.18798059189822
8188,1.91933686777796
4754,1.26260874286157
2,1.20876581634443
7749,1.504633752525
2926,1.50567475629834
2274,1.39142556168147
4038,1.80575506065352
5435,1.29594646594822
2975,1.99038069626268
2452,1.1525304185344
4991,1.88519454135278
3417,1.20399242625593
2814,1.22460377123762
858,1.20908516752194
3117,1.565305365318
4525,1.2885182089352
3109,1.82352111942111
1092,1.79164074483251
3168,1.3364419079873
47,1.57242458047758
3049,1.35765164965314
4284,1.32636349052838
512,1.35920112698306
6449,1.95705969632159
5725,1.42452080375247
4130,1.09454141560911
4637,1.00544049265781
2272,1.6338830986842
548,1.12958506284897
4679,1.15472234424038
4953,2.33709638624318
7116,1.14494361959009
8438,1.13796021632421
3272,1.73778699257991
6637,1.39780007549476
4062,1.49164881519748
7696,1.16843411998705
2121,1.23419517268489
6904,1.23896751067473
6766,1.51874735507282
6060,2.20853733894868
7685,1.32435557809642
2073,1.43556347153672
2052,1.18727834064897
7619,1.13590697708206
5743,1.45681088080829
8586,1.78739277250882
441,1.33291131257753
1945,1.06070365449944
420,1.26097292586513
8647,1.32224432484131
3161,1.35361136737558
2425,1.52407313393078
6122,1.32549757514374
6716,1.1480371591528
851,1.83220391196093
7288,1.32809696482934
2092,1.43090381234805
8554,1.22462220479887
1446,1.34784000633189
7463,1.15381723890546
2872,1.69339653074323
4071,1.24996579816682
1609,1.48690011333515
3294,1.22060501208558
4328,1.58675089661687
2465,1.56962604255143
2262,1.45032100526793
487,1.20033197933942
